time,disease,source_student,target_student,location
93,C,5577,2983,The Mitre
93,C,6079,10110,The Mitre
93,C,9956,10304,The Mitre
93,C,10052,10116,The Pickerel Inn
93,C,3977,7232,The Pint Shop
93,C,10976,10678,Trinity Library
93,C,10405,10747,Trinity Library
93,D,497,556,Churchill Library
93,D,1660,1876,Downing Library
93,D,2318,2516,Emmanuel Library
93,D,4099,4041,Homerton Library
93,D,4510,4446,Homerton Library
93,D,5232,5453,King's Library
93,D,5884,7255,Lola Lo
93,D,6106,5966,Magdalene Library
93,D,6609,6915,Newnham College bar
93,D,4592,1814,Other
93,D,7834,2058,Other
93,D,8191,2059,Other
93,D,3484,3190,Other
93,D,1276,3662,Other
93,D,1421,4113,Other
93,D,4338,4810,Other
93,D,10101,4886,Other
93,D,9999,5726,Other
93,D,9934,6646,Other
93,D,6960,6668,Other
93,D,2032,6769,Other
93,D,7967,8028,Queens' Library
93,D,5196,2125,Room Posts
93,D,4350,9890,Room Posts
93,D,2634,5275,Sainsbury's (Sidney Street)
93,D,8765,8281,The Castle Inn
93,D,5819,8581,The Castle Inn
93,D,9414,973,The Champion of the Thames
93,D,2371,4374,The Free Press
93,D,6060,10772,The Maypole
93,D,2106,9084,The Pint Shop
93,E,6386,6279,Murray Edwards Library
93,E,5723,6344,Other
93,E,3072,1131,Room Posts
93,E,4719,7905,The Champion of the Thames
94,B,5675,3653,Other
94,B,9758,3816,Other
94,B,4997,7142,Other
94,B,8655,100,Room Posts
94,B,7749,3061,Room Posts
94,B,510,8230,Room Posts
94,B,5465,8705,The Anchor
94,B,8928,10706,The Baron of Beef
94,B,4230,242,The Bath House
94,B,10955,10498,The Champion of the Thames
94,B,3781,1263,The Eagle
94,B,1280,9525,The Mill
94,B,1401,7654,The Orator
94,B,2136,308,The Pint Shop
94,B,8406,4171,Vinyl
94,C,91,276,Christ's College bar
94,C,474,674,Churchill College bar
94,C,584,749,Churchill Library
94,C,3768,3782,Clare Hall bar
94,C,3543,3936,Clare Hall bar
94,C,2436,2302,Emmanuel College bar
94,C,2514,2536,Emmanuel Library
94,C,2846,2843,Fitzwilliam College bar
94,C,3208,3023,Girton Library
94,C,3184,3082,Girton Library
94,C,4968,4595,Jesus College bar
94,C,5544,5768,Lucy Cavendish College bar
94,C,5518,5896,Lucy Cavendish Library
94,C,6609,6850,Newnham College bar
94,C,6635,6839,Newnham Library
94,C,7788,1004,Other
94,C,3741,3193,Other
94,C,5913,4012,Other
94,C,3424,4065,Other
94,C,7416,4283,Other
94,C,6533,4962,Other
94,C,8374,5036,Other
94,C,7746,6710,Other
94,C,9385,10488,Other
94,C,7594,7641,Peterhouse bar
94,C,4693,1300,Revolution
94,C,597,1726,Revolution
94,C,9374,5430,Revolution
94,C,8805,5965,Revolution
94,C,4763,9594,Revolution
94,C,7913,2271,Room Posts
94,C,8230,3512,Room Posts
94,C,2092,5040,Room Posts
94,C,2223,5381,Room Posts
94,C,1131,5460,Room Posts
94,C,4476,10395,Room Posts
94,C,9204,10843,Room Posts
94,C,124,10962,Room Posts
94,C,8949,8755,Selwyn College bar
94,C,9368,9072,Sidney Sussex College bar
94,C,9270,9357,Sidney Sussex College bar
94,C,9827,10094,St John's College bar
94,C,9873,6096,The Baron of Beef
94,C,8523,2561,The Castle Inn
94,C,7772,7776,The Champion of the Thames
94,C,4683,4665,The Eagle
94,C,3843,7983,The Eagle
94,C,4989,8135,The Eagle
94,C,4807,10337,The Maypole
94,C,6022,10714,The Maypole
94,C,6725,9132,The Mill
94,C,2983,6231,The Mitre
94,C,3885,2095,The Orator
94,C,3530,7050,The Orator
94,C,11180,11107,The Pickerel Inn
94,C,57,7011,The Pint Shop
94,C,9012,7320,The Pint Shop
94,D,604,462,Churchill College bar
94,D,4818,4901,Jesus College bar
94,D,5908,10907,Lola Lo
94,D,9482,1869,Other
94,D,7159,10751,Other
94,D,510,10366,Room Posts
94,D,8064,1180,The Anchor
94,D,2794,8794,The Castle Inn
94,D,6823,4809,The Eagle
94,D,2193,2185,The Grain & Hop Store
94,D,6598,4680,Vinyl
94,D,1130,8651,Vinyl
94,E,6097,6276,Magdalene Library
94,E,967,6690,The Mill
95,B,4930,4901,Jesus College bar
95,B,5672,7393,Lola Lo
95,B,511,8240,MASH
95,B,3057,2149,Other
95,B,9145,3012,Other
95,B,2679,6578,Other
95,B,9777,10849,Other
95,B,1813,6896,Room Posts
95,B,7166,6011,Vinyl
95,B,1777,7800,Vinyl
95,B,8969,8700,Vinyl
95,B,5095,9951,Vinyl
95,C,276,319,Christ's College bar
95,C,593,666,Churchill College bar
95,C,595,701,Churchill Library
95,C,1630,9920,Corpus Christi College bar
95,C,4509,4384,Homerton College bar
95,C,4761,4934,Jesus College bar
95,C,5310,5272,King's College bar
95,C,7425,2741,MASH
95,C,4809,2765,MASH
95,C,3794,4856,MASH
95,C,6109,6040,MASH
95,C,6126,6345,MASH
95,C,9779,987,Other
95,C,359,1262,Other
95,C,936,3942,Other
95,C,1109,4379,Other
95,C,7989,4892,Other
95,C,7772,5427,Other
95,C,6454,5485,Other
95,C,9475,7832,Other
95,C,11015,8986,Other
95,C,3684,9461,Other
95,C,1191,9644,Other
95,C,2655,9846,Other
95,C,7287,7080,Pembroke College bar
95,C,7930,7915,Queens' College bar
95,C,8234,4670,Revolution
95,C,8825,5548,Revolution
95,C,1319,8235,Revolution
95,C,4148,410,Room Posts
95,C,1131,765,Room Posts
95,C,11201,2545,Room Posts
95,C,48,2554,Room Posts
95,C,1548,2692,Room Posts
95,C,5896,3391,Room Posts
95,C,5623,3403,Room Posts
95,C,7428,3656,Room Posts
95,C,6873,3742,Room Posts
95,C,3739,4327,Room Posts
95,C,124,5929,Room Posts
95,C,4143,6544,Room Posts
95,C,48,7745,Room Posts
95,C,4148,8139,Room Posts
95,C,1878,9054,Room Posts
95,C,11159,9085,Room Posts
95,C,10573,9695,Room Posts
95,C,5460,9740,Room Posts
95,C,9385,9940,Room Posts
95,C,11332,9090,Sidney Sussex College bar
95,C,9225,9360,Sidney Sussex College bar
95,C,9709,9658,St Catharine's College bar
95,C,9870,10027,St John's College bar
95,C,116,1338,The Champion of the Thames
95,C,2250,5448,The Orator
95,C,4650,1662,The Pint Shop
95,C,2959,5589,The Punter
95,C,7050,626,Vinyl
95,C,8346,696,Vinyl
95,C,4989,847,Vinyl
95,C,8355,2287,Vinyl
95,C,3530,5048,Vinyl
95,C,3530,6897,Vinyl
95,C,8108,7314,Vinyl
95,C,3864,8407,Vinyl
95,D,7123,10550,Lola Lo
95,D,10461,7422,MASH
95,D,7852,9516,MASH
95,D,6915,6614,Newnham College bar
95,D,8028,1088,Other
95,D,4041,3564,Other
95,D,11131,4663,Other
95,D,9644,6174,Other
95,D,3683,6535,Other
95,D,8770,7397,Other
95,D,6510,7958,Other
95,D,9540,8628,Other
95,D,8637,1357,Room Posts
95,D,5962,10992,The Maypole
95,D,11198,11325,Trinity Hall College bar
95,D,1070,2646,Vinyl
95,D,6596,2995,Vinyl
95,E,5679,10934,Lola Lo
95,E,8256,11126,Other
95,E,8949,8903,Selwyn College bar
95,E,8108,3342,Vinyl
95,E,1157,7049,Vinyl
95,E,8108,10313,Vinyl
96,B,233,6722,MASH
96,B,2041,7140,MASH
96,B,8805,10668,Revolution
96,B,2713,7405,Room Posts
96,C,852,925,Lola Lo
96,C,9193,3100,Lola Lo
96,C,4978,4150,Lola Lo
96,C,8266,5716,Lola Lo
96,C,4978,10629,Lola Lo
96,C,2741,757,MASH
96,C,3041,780,MASH
96,C,1107,6129,MASH
96,C,6126,7649,MASH
96,C,5747,7852,MASH
96,C,10681,10730,MASH
96,C,9383,2000,Other
96,C,595,5581,Other
96,C,9134,9320,Other
96,C,9082,3395,Revolution
96,C,4670,4649,Revolution
96,C,597,4963,Revolution
96,C,2492,5204,Revolution
96,C,5548,7258,Revolution
96,C,5430,7803,Revolution
96,C,9374,8316,Revolution
96,C,8217,8666,Revolution
96,C,8226,8759,Revolution
96,C,4789,9079,Revolution
96,C,3141,510,Room Posts
96,C,7983,930,Room Posts
96,C,10269,4796,Room Posts
96,C,1266,5669,Room Posts
96,C,5518,6501,Room Posts
96,C,4036,6660,Room Posts
96,C,7746,7372,Room Posts
96,C,4685,9243,Room Posts
96,C,2427,9803,Room Posts
96,C,6873,10063,Room Posts
96,C,5518,10594,Room Posts
96,C,4384,4208,The Cambridge Blue
96,C,3263,8503,The Castle Inn
96,C,8146,3887,The Champion of the Thames
96,C,5310,6833,The Champion of the Thames
96,C,54,1296,The Eagle
96,C,5370,1544,The Eagle
96,C,5373,4930,The Eagle
96,C,8190,6711,The Mill
96,C,11238,11005,The Pickerel Inn
96,C,7122,224,Vinyl
96,C,3864,259,Vinyl
96,C,8347,294,Vinyl
96,C,6399,349,Vinyl
96,C,8135,453,Vinyl
96,C,9506,700,Vinyl
96,C,8346,827,Vinyl
96,C,9506,1179,Vinyl
96,C,8355,1773,Vinyl
96,C,11275,2203,Vinyl
96,C,2287,2209,Vinyl
96,C,701,2325,Vinyl
96,C,8327,2371,Vinyl
96,C,701,2452,Vinyl
96,C,4303,2681,Vinyl
96,C,4678,3012,Vinyl
96,C,6897,5050,Vinyl
96,C,2936,5805,Vinyl
96,C,626,6589,Vinyl
96,C,1109,8004,Vinyl
96,C,8142,8358,Vinyl
96,C,3810,9043,Vinyl
96,C,3530,9302,Vinyl
96,C,9927,10373,Vinyl
96,C,7050,10472,Vinyl
96,C,8346,10626,Vinyl
96,D,7852,2887,MASH
96,D,4809,5459,MASH
96,D,8452,8228,MASH
96,D,2141,9013,MASH
96,D,5279,4695,Revolution
96,D,4644,8561,Revolution
96,D,5279,10556,Revolution
96,D,6973,1345,Room Posts
96,D,5282,1422,Room Posts
96,D,2638,2684,Room Posts
96,D,6973,4590,Room Posts
96,D,9414,5387,Room Posts
96,D,3225,791,The Castle Inn
96,D,11198,1230,The Champion of the Thames
96,D,5074,1834,Vinyl
96,D,5074,3010,Vinyl
96,D,6596,3677,Vinyl
96,D,1070,5873,Vinyl
96,D,5071,6897,Vinyl
96,D,5074,9686,Vinyl
96,D,10772,9951,Vinyl
96,E,10934,2568,Lola Lo
96,E,3780,2734,MASH
96,E,2450,5006,Other
96,E,9079,8221,Revolution
96,E,7905,3087,Vinyl
96,E,7905,5048,Vinyl
96,E,7905,11275,Vinyl
97,B,8514,5126,MASH
97,B,1673,6119,MASH
97,B,8655,1580,Room Posts
97,B,10941,3181,Room Posts
97,B,6598,349,Vinyl
97,B,5048,1265,Vinyl
97,B,3982,8058,Vinyl
97,B,1789,8600,Vinyl
97,C,5717,367,Lola Lo
97,C,2940,8301,Lola Lo
97,C,672,513,MASH
97,C,4509,1970,MASH
97,C,474,2614,MASH
97,C,2095,2718,MASH
97,C,7594,2868,MASH
97,C,2925,3015,MASH
97,C,3473,3542,MASH
97,C,281,3638,MASH
97,C,2088,3716,MASH
97,C,593,5355,MASH
97,C,3822,5458,MASH
97,C,4809,5871,MASH
97,C,6711,6296,MASH
97,C,384,6785,MASH
97,C,4856,7433,MASH
97,C,4595,8303,MASH
97,C,1702,8694,MASH
97,C,8947,9233,MASH
97,C,7057,10105,MASH
97,C,11380,10323,MASH
97,C,7852,10927,MASH
97,C,11246,11315,MASH
97,C,9345,2149,Other
97,C,9463,6015,Other
97,C,9464,8685,Other
97,C,5111,9468,Other
97,C,8449,10849,Other
97,C,9594,2169,Revolution
97,C,1237,2485,Revolution
97,C,9082,2768,Revolution
97,C,2207,3811,Revolution
97,C,8217,5306,Revolution
97,C,5965,5874,Revolution
97,C,8227,6394,Revolution
97,C,1923,8424,Revolution
97,C,9594,8703,Revolution
97,C,4661,10403,Revolution
97,C,5548,10805,Revolution
97,C,4693,10817,Revolution
97,C,7915,1323,Room Posts
97,C,6632,1945,Room Posts
97,C,6501,2136,Room Posts
97,C,5484,3170,Room Posts
97,C,7815,3580,Room Posts
97,C,2151,4590,Room Posts
97,C,4148,5186,Room Posts
97,C,9207,5316,Room Posts
97,C,882,6496,Room Posts
97,C,9207,6572,Room Posts
97,C,10682,7144,Room Posts
97,C,2655,7901,Room Posts
97,C,936,8121,Room Posts
97,C,1531,8129,Room Posts
97,C,4161,8398,Room Posts
97,C,9695,8936,Room Posts
97,C,9423,9275,Room Posts
97,C,9695,9702,Room Posts
97,C,7449,9770,Room Posts
97,C,9515,10627,Room Posts
97,C,1089,11285,Room Posts
97,C,9225,11311,Room Posts
97,C,3329,3488,The Castle Inn
97,C,10052,10006,The Mitre
97,C,3885,241,Vinyl
97,C,1397,708,Vinyl
97,C,78,864,Vinyl
97,C,10472,1265,Vinyl
97,C,2422,2012,Vinyl
97,C,10626,2451,Vinyl
97,C,8346,3010,Vinyl
97,C,5451,4258,Vinyl
97,C,10626,5059,Vinyl
97,C,8269,5565,Vinyl
97,C,8407,6095,Vinyl
97,C,3885,7503,Vinyl
97,C,7050,7511,Vinyl
97,C,10265,7800,Vinyl
97,C,2452,7836,Vinyl
97,C,10472,9236,Vinyl
97,C,3517,10088,Vinyl
97,D,7255,7395,Lola Lo
97,D,8949,2120,MASH
97,D,10528,2689,MASH
97,D,3559,5556,MASH
97,D,9013,6444,MASH
97,D,3217,7691,MASH
97,D,1339,8733,MASH
97,D,8228,10518,MASH
97,D,9084,10754,MASH
97,D,7422,11105,MASH
97,D,2516,11396,MASH
97,D,4644,6378,Revolution
97,D,9364,5336,Room Posts
97,D,7972,6926,Room Posts
97,D,11028,9869,Room Posts
97,D,361,3667,The Pint Shop
97,D,5962,733,Vinyl
97,D,3010,2681,Vinyl
97,D,11123,4349,Vinyl
97,D,9951,6798,Vinyl
97,D,2371,7511,Vinyl
97,D,8281,7902,Vinyl
97,D,6897,7935,Vinyl
97,D,8951,8009,Vinyl
97,D,8412,9506,Vinyl
97,D,5074,9579,Vinyl
97,D,6823,9843,Vinyl
97,D,5962,10319,Vinyl
97,E,8301,7267,Lola Lo
97,E,6570,1960,MASH
97,E,5562,5721,MASH
97,E,8606,1993,Room Posts
97,E,1157,2399,Vinyl
97,E,7049,5593,Vinyl
97,E,1157,6984,Vinyl
98,B,4277,5562,MASH
98,B,8601,3154,Vinyl
98,C,7989,5198,Lola Lo
98,C,10629,8378,Lola Lo
98,C,3673,67,MASH
98,C,281,234,MASH
98,C,5768,2689,MASH
98,C,384,5625,MASH
98,C,384,5771,MASH
98,C,3698,6494,MASH
98,C,7852,7805,MASH
98,C,8228,8415,MASH
98,C,8694,10051,MASH
98,C,5126,10391,MASH
98,C,6231,10565,MASH
98,C,276,11265,MASH
98,C,10105,11318,MASH
98,C,9468,951,Other
98,C,9464,1609,Other
98,C,6454,7101,Other
98,C,6313,7376,Other
98,C,1853,1235,Revolution
98,C,3942,1306,Revolution
98,C,8825,4403,Revolution
98,C,4661,6459,Revolution
98,C,8585,7281,Revolution
98,C,5485,7318,Revolution
98,C,9594,7475,Revolution
98,C,3488,7942,Revolution
98,C,9079,9628,Revolution
98,C,10594,37,Room Posts
98,C,907,738,Room Posts
98,C,6384,2164,Room Posts
98,C,9940,4745,Room Posts
98,C,7227,4986,Room Posts
98,C,5623,5224,Room Posts
98,C,5623,6787,Room Posts
98,C,124,6857,Room Posts
98,C,3170,7234,Room Posts
98,C,5589,7491,Room Posts
98,C,1079,7874,Room Posts
98,C,4590,9208,Room Posts
98,C,9709,10210,Room Posts
98,C,8900,3154,Vinyl
98,C,2681,3249,Vinyl
98,C,11238,3852,Vinyl
98,C,10714,5239,Vinyl
98,C,9718,7765,Vinyl
98,C,2266,8601,Vinyl
98,C,8135,8635,Vinyl
98,C,6095,9298,Vinyl
98,C,10714,10204,Vinyl
98,D,10518,201,MASH
98,D,6791,373,MASH
98,D,7852,915,MASH
98,D,604,7593,MASH
98,D,7159,1996,Other
98,D,4695,1239,Revolution
98,D,4660,7478,Revolution
98,D,1357,2305,Room Posts
98,D,10962,3792,Room Posts
98,D,9263,5658,Room Posts
98,D,9815,2488,Vinyl
98,D,10319,3476,Vinyl
98,D,9999,4710,Vinyl
98,D,8631,7032,Vinyl
98,D,8628,10647,Vinyl
98,E,5562,675,MASH
98,E,3028,3624,MASH
98,E,5871,9958,MASH
98,E,8011,4238,Vinyl
98,E,2399,5158,Vinyl
98,E,11014,10623,Vinyl
98,E,6984,10639,Vinyl
98,F,3674,5377,MASH
99,B,2490,1085,Other
99,B,3197,5479,Room Posts
99,C,9779,4173,Lola Lo
99,C,5716,10797,Lola Lo
99,C,2925,2463,MASH
99,C,5768,2734,MASH
99,C,5871,4104,MASH
99,C,3542,5556,MASH
99,C,3220,7042,MASH
99,C,3782,7361,MASH
99,C,2925,7729,MASH
99,C,2741,10943,MASH
99,C,10730,11391,MASH
99,C,1084,10246,Other
99,C,5485,7496,Revolution
99,C,4807,10489,Revolution
99,C,9082,10813,Revolution
99,C,91,2286,Room Posts
99,C,7913,2570,Room Posts
99,C,10627,2832,Room Posts
99,C,7144,4636,Room Posts
99,C,2285,4718,Room Posts
99,C,1560,4818,Room Posts
99,C,37,7700,Room Posts
99,C,2151,7726,Room Posts
99,C,5316,11266,Room Posts
99,C,2936,2099,Vinyl
99,C,10265,3148,Vinyl
99,C,9541,7021,Vinyl
99,C,3864,7857,Vinyl
99,D,2766,233,MASH
99,D,2887,5853,MASH
99,D,3667,5985,MASH
99,D,2763,8524,Other
99,D,5279,5306,Revolution
99,D,4818,5316,Room Posts
99,D,1357,5796,Room Posts
99,D,791,350,Vinyl
99,D,7765,10639,Vinyl
99,E,9842,1775,Vinyl
101,B,3881,8569,Other
101,C,1938,1794,Downing Library
101,C,324,1688,Other
101,C,2854,5895,Other
101,C,10079,6227,Other
101,C,4592,11092,Other
101,C,3590,11378,Other
101,D,4503,4169,Homerton Library
101,D,3612,8537,Other
101,E,396,7381,Other
102,B,388,83,Christ's Library
102,B,631,5320,Other
102,B,4488,7666,Other
102,B,5861,8877,Other
102,B,2190,10553,Other
102,C,1509,1536,Corpus Christi Library
102,C,2444,2119,Emmanuel Library
102,C,4592,4083,Homerton Library
102,C,4833,4744,Jesus Library
102,C,5878,5859,Lucy Cavendish Library
102,C,6326,6309,Murray Edwards Library
102,C,671,1556,Other
102,C,1443,2311,Other
102,C,10234,2904,Other
102,C,4359,3913,Other
102,C,6227,5580,Other
102,C,1119,6868,Other
102,C,10608,9499,Other
102,D,3374,3234,Girton Library
102,D,4867,6975,Other
102,D,8965,8926,Selwyn Library
102,D,10101,9883,St John's Library
102,E,939,1196,Clare Library
103,B,835,652,Churchill Library
103,B,3970,198,Other
103,B,10783,7590,Other
103,B,545,10226,Other
103,B,9791,9583,St Catharine's Library
103,C,823,677,Churchill Library
103,C,552,719,Churchill Library
103,C,1213,940,Clare Library
103,C,1208,993,Clare Library
103,C,1938,2029,Downing Library
103,C,2389,2212,Emmanuel Library
103,C,3168,3145,Girton Library
103,C,5610,5718,Lucy Cavendish Library
103,C,6867,6779,Newnham Library
103,C,5401,3394,Other
103,C,8332,3959,Other
103,C,1574,4234,Other
103,C,6111,4554,Other
103,C,2842,5005,Other
103,C,5575,5292,Other
103,C,4956,5337,Other
103,C,11254,5639,Other
103,C,4561,5898,Other
103,C,7126,10136,Other
103,C,7248,10641,Other
103,C,408,10958,Other
103,C,1214,11237,Other
103,C,8518,8287,Robinson Library
103,C,8816,8725,Selwyn Library
103,C,9838,10095,St John's Library
103,C,10983,10834,Trinity Library
103,C,10608,10921,Trinity Library
103,D,4867,4749,Jesus Library
103,D,4592,4492,Other
103,D,3151,6431,Other
103,D,3099,7569,Other
103,D,8475,8320,Robinson Library
103,D,8428,8574,Robinson Library
103,D,8957,8839,Selwyn Library
103,E,6386,313,Other
103,E,7271,7290,Pembroke Library
104,B,5986,6067,Magdalene Library
104,B,10339,1604,Natural Sciences Tripos Library
104,B,2202,2542,Other
104,B,7956,8031,Queens' Library
104,B,10101,10392,St John's Library
104,C,3340,874,Aldi Histon Road
104,C,9838,11069,Architecture Tripos Library
104,C,29,12,Christ's Library
104,C,2311,2118,Emmanuel Library
104,C,3141,992,English Tripos Library
104,C,3132,3120,Girton Library
104,C,4427,4386,Homerton Library
104,C,3726,11233,Law Tripos Library
104,C,5807,5687,Lucy Cavendish Library
104,C,6498,6325,Murray Edwards Library
104,C,6349,6561,Murray Edwards Library
104,C,364,4485,Natural Sciences Tripos Library
104,C,3991,105,Other
104,C,8206,279,Other
104,C,10801,396,Other
104,C,8711,1396,Other
104,C,6868,1679,Other
104,C,10234,1745,Other
104,C,9401,1900,Other
104,C,2068,2003,Other
104,C,5974,2524,Other
104,C,6630,2693,Other
104,C,10357,3692,Other
104,C,3959,3709,Other
104,C,10488,4201,Other
104,C,6912,4860,Other
104,C,3365,5940,Other
104,C,1549,5980,Other
104,C,2418,6306,Other
104,C,4299,6911,Other
104,C,2418,7091,Other
104,C,725,7174,Other
104,C,4359,7466,Other
104,C,10879,7558,Other
104,C,10577,7656,Other
104,C,9873,8025,Other
104,C,2004,8773,Other
104,C,648,8821,Other
104,C,5507,9022,Other
104,C,10994,9095,Other
104,C,9876,9294,Other
104,C,6256,9527,Other
104,C,1091,9596,Other
104,C,9499,10977,Other
104,C,1418,11079,Other
104,C,10293,11118,Other
104,C,7436,7242,Pembroke Library
104,C,7436,7301,Pembroke Library
104,C,7505,7705,Peterhouse Library
104,C,8139,7872,Queens' Library
104,C,9018,9258,Sidney Sussex Library
104,C,10079,10069,St John's Library
104,C,10361,10190,St John's Library
104,C,10392,10235,St John's Library
104,D,3151,3358,Girton Library
104,D,4535,4031,Homerton Library
104,D,4867,4944,Jesus Library
104,D,4492,2916,Natural Sciences Tripos Library
104,D,5014,10956,Natural Sciences Tripos Library
104,D,5447,4221,Other
104,D,3778,5939,Other
104,D,8819,8285,Other
104,D,4269,9769,Other
104,D,1927,10241,Other
104,E,5856,507,Other
104,E,5856,4929,Other
104,E,5856,8417,Other
104,E,8885,10202,Other
104,E,7004,10390,Veterinary Medicine Library
104,F,4629,5079,Jesus Library
105,B,744,633,Churchill Library
105,B,1058,1200,Clare Library
105,B,10186,2867,Other
105,B,5036,3289,Other
105,B,819,3617,Other
105,B,1974,8766,Other
105,B,1315,10284,Other
105,B,5333,11089,Other
105,B,10790,10537,Trinity Library
105,C,51,16,Christ's Library
105,C,4047,4108,"Co-op, Hills Road	"
105,C,1716,1712,Downing Library
105,C,2514,2379,Emmanuel Library
105,C,515,5583,Engineering Tripos Library
105,C,3678,3863,Gonville and Caius Library
105,C,5277,11198,"Hum, Soc & Pol Sciences Tripos Library"
105,C,4778,4700,Jesus Library
105,C,4778,4701,Jesus Library
105,C,5337,5301,King's Library
105,C,5337,5334,King's Library
105,C,3722,7585,Law Tripos Library
105,C,1871,7988,Law Tripos Library
